question_id,SelfProb,OtherProb,gap_abs,gap_signed,direction,pmax,margin,correct,entropy,correct_answer,question_text
sqa_test_9dc8bbf691a84b956c81d92ce9542cebf8e6c30c908779bfe04535167233ba5d,0.04039003736097873,0.07499245624853702,0.034602418887558294,-0.034602418887558294,Other>Self,0.9184119952417883,0.8430241506846101,1.0,0.30785561864066624,A,
sqa_test_9dcbdba28a8f0d1dbec0c9e4621f82fafacaaa88f4a0e167776aec180b283aab,0.0795876432371205,0.061571522671517505,0.018016120565603,0.018016120565603,Self>Other,0.9997215888389241,0.9994604030290459,1.0,0.002631767452771538,B,
sqa_test_a5d138b89e599474a23493a71de03ea98f311cf3e33c47f3e5364c01d684d927,0.07509508859715802,0.07500325966334201,9.182893381601276e-05,9.182893381601276e-05,Self>Other,0.9818172355045001,0.9638346255977596,1.0,0.09208761279208226,B,
sqa_test_a6d6b1b5d1de8edfc4fbba475c6580c0c38faacd2b72d0d4b7cc7edd29180e6f,0.08777519977834464,0.03847145519512657,0.04930374458321807,0.04930374458321807,Self>Other,0.9907506857776119,0.9855517022646096,0.0,0.05887470141687296,C,
sqa_test_a8c30940e27f12f010545e675a16552aa9bcae078ae1ed7d050cc1edc7510b1c,0.3000841124468369,0.29832238927732047,0.0017617231695164492,0.0017617231695164492,Self>Other,0.9914014184435578,0.9828241172886779,0.0,0.04960684489941623,C,
sqa_test_b011e943ddcbb537e7ba5006c4edbf9c54ad5f429e16b1a315429b28b1aad7ea,0.403251358486077,0.3228373006917173,0.08041405779435973,0.08041405779435973,Self>Other,0.9994370830577627,0.9988843100499281,1.0,0.004829214626209225,C,
sqa_test_b03b267e5876747c5c6a92f741fb1dad6bf3f245b3e00fb8b413325dcd4419c9,0.025034895833666755,0.036138275125164473,0.011103379291497718,-0.011103379291497718,Other>Self,0.972902735861791,0.9590250267169647,0.0,0.14955680859358372,C,
sqa_test_b2c2ca036e1a229501043a5d3548be93924dbac3bc0fbeae14f81d441253bcf2,0.5035406154171413,0.5308593382456647,0.027318722828523323,-0.027318722828523323,Other>Self,0.9626648088044519,0.9253382402373803,1.0,0.15946613623250666,D,
sqa_test_b4890ab521399ffc125eb6c632a7f56292280fa34717c437aec52fe322a978c0,0.02655218880413652,0.07484719915602711,0.04829501035189059,-0.04829501035189059,Other>Self,0.9979705985873398,0.9960440619613655,1.0,0.015042055424652158,C,
sqa_test_b5dde8abd319f86acfbdacffc8ad6560461c453ac63d45e29bc80624848f9e7d,0.2072899094491732,0.14868035369988306,0.05860955574929014,0.05860955574929014,Self>Other,0.9968258124156576,0.9936531337722172,1.0,0.021443359011966256,C,
sqa_test_b99074fc80a7a16c4edf5aad10396b52b39de723d62da3836ae614bff6dd0c3b,0.04256113998817177,0.05907046250228801,0.016509322514116236,-0.016509322514116236,Other>Self,0.9349998319803869,0.9030058990152813,0.0,0.3039365590527897,A,
sqa_test_b9a830338aab07b6acd169b039bdea6f2c46b2ccbd91116025ee5b484f4ec439,0.09113752761483966,0.074930811899966,0.016206715714873657,0.016206715714873657,Self>Other,0.6211865553525207,0.244417864129938,1.0,0.6764938364031908,D,
sqa_test_ba343c4c3956154c6d196272807996405e786faca111818c22d5370c39153842,0.14496437157582526,0.07574086154084099,0.06922351003498427,0.06922351003498427,Self>Other,0.6349447903710287,0.45303005134537805,0.0,0.9166648766247284,A,
sqa_test_bdc7ca31722319c729f55325e60795a7e2521a2aaee937b0c15a3082e258dddd,0.3316281820054608,0.2537711929685855,0.07785698903687527,0.07785698903687527,Self>Other,0.9905000012503962,0.9819304965103903,0.0,0.05685947845732591,A,
sqa_test_bea1cd156a2af78974e4bc4418f2250bcd64b28ee6b81e6a9a6d699b7dbf0aca,0.027613663447756266,0.0732350532052221,0.04562138975746583,-0.04562138975746583,Other>Self,0.9399016516182652,0.8798157468234458,1.0,0.22736091894208862,B,
sqa_test_c14ce05b0781d1d9da424f62b9885c0d3bb3a817258e9224f05d8778052176f3,0.3347938762092329,0.24331975503301326,0.09147412117621964,0.09147412117621964,Self>Other,0.9997107977359923,0.9994496148396091,0.0,0.0027486943338796152,B,
sqa_test_c5543da22e1aa18bba61d0f46f29f2976fffbf5065275ac626d8993827bb61c9,0.3067537082871231,0.40529142563618353,0.09853771734906042,-0.09853771734906042,Other>Self,0.851909892705315,0.703870155597395,0.0,0.4198381818015334,B,
sqa_test_c5adcd6caf868057ca414374730cbc1086110c482a6c28a4626704fdeb050da0,0.029810729164527754,0.02535362021580488,0.004457108948722872,0.004457108948722872,Self>Other,0.9976765245066733,0.9954941156356366,1.0,0.016952373711342967,B,
sqa_test_cb3011a87b3c4cb49c8147075d928d4036a688f60ec14e349a95dc203d3e2a63,0.048462452613000445,0.027379996770697624,0.02108245584230282,0.02108245584230282,Self>Other,0.9952534742592258,0.9920858006874472,0.0,0.03417059503225148,B,
sqa_test_cc72d96018a342afb27447bee83bcc7f1b6f985d37c52e87a037591038d3b5f3,0.14747596097409912,0.07634633541831343,0.0711296255557857,0.0711296255557857,Self>Other,0.9998139594799448,0.9996555276189133,0.0,0.0018626818249944132,A,
sqa_test_d4403802cdf1d3cb03f66a809ce9ad9db83015c4cbf3ff22cdddbe27d3d895b4,0.04235232446705097,0.02512965797610309,0.01722266649094788,0.01722266649094788,Self>Other,0.9524190167946112,0.919829031288317,0.0,0.23006014005898096,D,
sqa_test_d73b716ad380ba418d7d48b6a2c2a75d3f2032001d64d7be862050822fe57e6d,0.08108190664716036,0.07500024363044754,0.006081663016712827,0.006081663016712827,Self>Other,0.9999368248833443,0.9998785338886043,0.0,0.0006917295990920821,D,
sqa_test_d77d918f00f1969dc20786d109b29e16e42216f1acf6dd71c32dcfac120a7903,0.02515106222559043,0.05322338300099741,0.02807232077540698,-0.02807232077540698,Other>Self,0.9974579530933171,0.9949855023726836,0.0,0.018077156685699636,C,
sqa_test_d87c4b8275b9cbc95362d9039f657e9db3e258363b4545b1f39f61ab55f330bd,0.028898293448915657,0.07500039425817805,0.046102100809262386,-0.046102100809262386,Other>Self,0.9456829140327021,0.8986001397501395,0.0,0.23499254205933248,D,
sqa_test_d8b4ab23232f822f00f0dfe99c96a3ce6e3d7545b72b6e9fa9aeee8fc3a9626a,0.13609794544868975,0.0662477484720071,0.06985019697668265,0.06985019697668265,Self>Other,0.9887131932951239,0.9777295838277457,1.0,0.0633571610536859,C,
sqa_test_dc7fbe392edfd34fa2abf6e2b656f79cb945e538735183225ed22d6367a54208,0.30188267035378913,0.29260640069318156,0.009276269660607572,0.009276269660607572,Self>Other,0.9997297470847775,0.999468559018366,1.0,0.0025310115462316035,B,
sqa_test_dee670434dfef01be6b7f25427be4aebd7da707885ba46f9a1fb353d99c99e26,0.3296767291690245,0.26108381313454937,0.06859291603447515,0.06859291603447515,Self>Other,0.6198226462947307,0.24388119652882934,1.0,0.6877253117183478,D,
sqa_test_dfb75bb4da74098a38ac4bacecde146143639fed4c52e27090f5b5da1996a354,0.31437205243954247,0.286091691701792,0.028280360737750476,0.028280360737750476,Self>Other,0.9776217485456422,0.959715985331589,0.0,0.11986817814817283,B,
sqa_test_e01271d86100107e9a98b80a1d569933b03f399c43bf376c828bc3ee522f99a2,0.08357994367103994,0.0750256921385039,0.008554251532536042,0.008554251532536042,Self>Other,0.7291132357497543,0.4608874660314326,0.0,0.6007582438118922,B,
sqa_test_e6b2d7471cb9df7fc331a4a124275c4b9cbffbcbde5e3eca253ee023373a13fc,0.331479495343793,0.2729896108748737,0.058489884468919284,0.058489884468919284,Self>Other,0.9239988704646042,0.8481524193681323,1.0,0.27003773725569724,B,
sqa_test_ed594c5e4f0f0a872bee222b47cc69eb17112e6ccd106227ab6ff2feb69dd254,0.07061455145282784,0.07501501638997274,0.004400464937144896,-0.004400464937144896,Other>Self,0.9986699416280027,0.9973449256451297,0.0,0.0101739332409304,A,
sqa_test_ee9a9942c2ea19ac8842f9b4a8ce2a8367397fe0df82096e6381e4dd12ea0cc5,0.055442371934934155,0.06789735220947253,0.012454980274538376,-0.012454980274538376,Other>Self,0.9598728868371552,0.9226545722873729,0.0,0.18077590803102847,A,
sqa_test_f0e2d2594d02aef81dbfdeb949ee73291cdc4d3c8157cd3e243981413c6c0770,0.02567095321781459,0.06155986205716427,0.035888908839349684,-0.035888908839349684,Other>Self,0.951863577703081,0.9044730778584044,1.0,0.19729149910738528,D,
sqa_test_f33713a693a1fef60e55b9183c07ef19c94f8380e65259f68ff1ab0090eea395,0.20309118710420543,0.11055660497375376,0.09253458213045167,0.09253458213045167,Self>Other,0.9875399900781799,0.9765694119513686,0.0,0.07161436682059755,B,
sqa_test_f3ca3390a122d11dc0ee020f20f7d0cdae0fd38186defaae8d286f97f8d5e19d,0.146675091916846,0.07498461030104137,0.07169048161580463,0.07169048161580463,Self>Other,0.991891649220068,0.9843184637145741,0.0,0.04925612991190451,C,
sqa_test_f7ab916f77103b9e18539004f97cee90e459f2e4c65fc1d8925fea0f76555109,0.1722191751738033,0.07499614821495292,0.09722302695885039,0.09722302695885039,Self>Other,0.9974633726468267,0.9949909075748542,1.0,0.01803278052241618,C,
sqa_test_fa70269e04b74c33c208b92334b60d9cc147273cb15e6c42fe7d6426303ab881,0.11382799338598505,0.07513645274252918,0.03869154064345587,0.03869154064345587,Self>Other,0.9999812665204515,0.9999733773396583,1.0,0.00024291864281946759,B,
