question_id,SelfProb,OtherProb,gap_abs,gap_signed,direction,pmax,margin,correct,entropy,correct_answer,question_text
sqa_test_17eb7a6d8a1cad6f23e032cc5b214a794c4e9b8ae3135cdbaff2ae050edb228b,0.6187603414258378,0.29900621670007527,0.31975412472576253,0.31975412472576253,Self>Other,0.9958812800214695,0.9918113401432621,1.0,0.027029424227589218,C,
sqa_test_17f204584ddc1444ec81fe4914c3d0a519e179b2b1da59d8695078cfe9cf017e,0.39060830686119036,0.07670243730497314,0.31390586955621724,0.31390586955621724,Self>Other,0.8417042858718523,0.6954380107172224,1.0,0.4837891926430495,B,
sqa_test_1928d080a752df8aa7eec8daf0b6135ae37cd391863318ff547e6efe65c96f8b,0.5848429886261354,0.21598800883643796,0.3688549797896974,0.3688549797896974,Self>Other,0.999998859131851,0.9999979168872196,0.0,1.741731719873658e-05,C,
sqa_test_1954acb620b812f8ddca578b7dafffb1e0820cc8afef618fb9c0c71a70d1b4f2,0.753290249927005,0.29971039984699394,0.45357985008001106,0.45357985008001106,Self>Other,0.9927187379316291,0.9860298521265125,1.0,0.045556178508582915,B,
sqa_test_1b58a69b2ee6cf738ff0ba34bfdd2e0a299aaa5e3887de721adfbbc444ad56ef,0.5341812245192442,0.1766129644683709,0.3575682600508733,0.3575682600508733,Self>Other,0.6219977007011468,0.2447370249551391,0.0,0.6685085355629524,A,
sqa_test_1d47b1567644d647f6e76152a619dd069bc03442e2080fe9818a79d2db73aeb1,0.9322077693334219,0.08837873393787037,0.8438290353955515,0.8438290353955515,Self>Other,0.9974524569820551,0.9949800190363957,1.0,0.01810119416214627,B,
sqa_test_1d5cc5893b997cf36c8439c4c29b8c57a26138fe7a61c4123b54b1ade0c88087,0.7059390141146566,0.2896914819333854,0.41624753218127125,0.41624753218127125,Self>Other,0.9987451447960141,0.9975757342667018,1.0,0.009953689202861384,D,
sqa_test_20dffbea5716c531a77979d8a6c40e019b3c0fe73a78dd3515c6fd1a489aff67,0.6993135264452308,0.30394334794794375,0.39537017849728706,0.39537017849728706,Self>Other,0.9999999998264208,0.9999999997358601,1.0,4.208046336517183e-09,D,
sqa_test_27c134ce9b858cc48817767324e69980242dfa1557f2326d0da1e1114c18b2ae,0.736895662565026,0.07721697016788436,0.6596786923971417,0.6596786923971417,Self>Other,0.9398470408461882,0.8797646285443161,0.0,0.2279361281627523,C,
sqa_test_28cbd1317841e2a14443359a117b343154b9735b3eac075af187bb39c426c338,0.8557557828874547,0.23387156416399613,0.6218842187234586,0.6218842187234586,Self>Other,0.999999858794302,0.9999997594823611,1.0,2.480595075961901e-06,C,
sqa_test_290f6d7bd6975890b960ba26749a8c4c0c883f82be4c28237b0db8010cfc938f,0.828616627824679,0.1534330490382055,0.6751835787864735,0.6751835787864735,Self>Other,0.8550439308008478,0.7649229648710172,1.0,0.5111714923582378,B,
sqa_test_2943d268c3594d7f906b12583ffdcb2eb7e0e9b079995e7d37f4653525ea1259,0.7111173482495745,0.0754714052740024,0.6356459429755721,0.6356459429755721,Self>Other,0.9339685437452692,0.8874689852327995,1.0,0.2842187853818569,B,
sqa_test_2a4905fd4d35830c1cf5cba4ab46ce92a8d7527264de0fc49bfded30d784f23a,0.7878104377371553,0.30003233335002355,0.48777810438713176,0.48777810438713176,Self>Other,0.7772943953419413,0.5545958225039341,0.0,0.5303954030456776,D,
sqa_test_2e6ae3cb9e1b010d46c351f0f5ace3bb5251468a1afc36f420e972bc0f474906,0.8010134774485057,0.3066836523784781,0.4943298250700276,0.4943298250700276,Self>Other,0.999447194981567,0.9988944164437608,1.0,0.004699276100957439,A,
sqa_test_2e8d93fbccaa6259b8ef00fd72d02bf3db0393b1cfc84ee64d975df387d2d7ab,0.5450208576143883,0.07319092809714675,0.47182992951724156,0.47182992951724156,Self>Other,0.9984886412123182,0.9969874743626785,1.0,0.011394261157510145,B,
sqa_test_31df179edfe803fe804b5d7922a4e9a9fb0969ccde32be80989dcc653366344c,0.8292078840079308,0.07500620782285788,0.754201676185073,0.754201676185073,Self>Other,0.9967678513438295,0.9935953573920194,0.0,0.022066469801456046,B,
sqa_test_333d7e53539ac17ce58c63b524997bedeb6db077ca02b23dbddbe7982f94cce4,0.7079381948415451,0.3746539280470581,0.33328426679448697,0.33328426679448697,Self>Other,0.8954862493145435,0.8219802694391105,0.0,0.41789347790462095,C,
sqa_test_351e84443eb31b7e1568c6df9f603dc24a0a3243d0f501199541e5429fe6ab1b,0.6078300023544261,0.07946436953769015,0.5283656328167359,0.5283656328167359,Self>Other,0.9999403929339808,0.9999091918978082,1.0,0.0006965165212462853,A,
sqa_test_36551590c61727d2b7ddbb9cb08c20983e150c68d54265930ac30e2e8f66244f,0.47467882954182283,0.1497306693646844,0.32494816017713846,0.32494816017713846,Self>Other,0.972505257874492,0.9496341254389494,0.0,0.13893350503452956,A,
sqa_test_36621e746d507f000f4f7744cae0375c05cff20ba505e9d96b968e4244e2c59a,0.6609313728505085,0.10985219410028486,0.5510791787502236,0.5510791787502236,Self>Other,0.9758254418842863,0.9528762255178665,0.0,0.119019441337388,C,
sqa_test_36a4da74fe89fac75dc7d2eebe47f7a6767069c1d0e7c0b9c2251a443034d775,0.846789182417657,0.25990687722262634,0.5868823051950307,0.5868823051950307,Self>Other,0.9977897286564872,0.996289612212914,0.0,0.017121591283436453,D,
sqa_test_38a94d463d89ed7226b6394e4a9f6fef24de8948277f64cb686b8872304c6739,0.9229042991401678,0.5529656240555009,0.36993867508466693,0.36993867508466693,Self>Other,0.9984858360348937,0.9977767371046258,1.0,0.0126849327209146,A,
sqa_test_397f9441297b031af9a1268d935c97b8520ed560c6ffc4f81d6c0188de105ada,0.8528828008823535,0.10355362142803963,0.7493291794543139,0.7493291794543139,Self>Other,0.9999986117549666,0.9999972407971297,0.0,2.0205372216833656e-05,D,
sqa_test_39ab62c588f4a7721eaab3dc5915ebaf1c1c3c51ebc0267adf6e49810d40c274,0.7686718446448024,0.15002515244653353,0.618646692198269,0.618646692198269,Self>Other,0.9999999308382911,0.9999998943034715,1.0,1.2777199720549143e-06,C,
sqa_test_3b34496e100fe4572cf87f24ac1e18678924f177e7b39e7a03acfa9a7524078a,0.6283551909803808,0.3116015372617577,0.31675365371862313,0.31675365371862313,Self>Other,0.9895281666544169,0.9809670710160892,0.0,0.06313848160814702,D,
sqa_test_3d833902d38d649c1242056fbb6dcb8e0d9625880d8ecff7b676ff02d37481d7,0.49842405172502385,0.07678284179251885,0.421641209932505,0.421641209932505,Self>Other,0.9999626357123118,0.9999272795241645,0.0,0.0004261894113573768,C,
sqa_test_3dd34561876ebf7e37841ffdc986cd3d87db3626558b39502994d7de071da475,0.8430858886579724,0.4997869100887471,0.3432989785692253,0.3432989785692253,Self>Other,0.9999999997032636,0.9999999995115464,1.0,7.070403513386857e-09,B,
sqa_test_3e384ddfeb267e45a04abb7823562a816bc5e757335efca51e532abe274084f7,0.9230853896053258,0.414721263199039,0.5083641264062868,0.5083641264062868,Self>Other,0.999999870099154,0.999999801843121,0.0,2.3212090539421344e-06,B,
sqa_test_3ea2c8df4d7c23c93d3a51f3f1bff1e1732053ac36ded34ebd752442d3500859,0.8216409082563549,0.07499756582739271,0.7466433424289622,0.7466433424289622,Self>Other,0.9980731859929947,0.9961464516236977,0.0,0.013972108584666191,B,
sqa_test_43f95fc386239e9e1ba7b69e73c8b76a3dad3f21388e8fc2e192a19e10d73dac,0.7744524772566851,0.289909207346225,0.4845432699104601,0.4845432699104601,Self>Other,0.9999999904153972,0.9999999865646554,0.0,1.9687885990881666e-07,C,
sqa_test_44ecd04aca5481dbc5fda63f175229ef741f55cfa51992f27a6341fae6d9f98c,0.5281346122988384,0.14852781287935968,0.3796067994194787,0.3796067994194787,Self>Other,0.9999999572815024,0.999999915882127,1.0,7.743319963622691e-07,D,
sqa_test_454c60951e7a8b195c14782929e7ed5ed4c4150ac0f04f3b0a737797620bfcec,0.8843202748855137,0.03241538392363354,0.8519048909618802,0.8519048909618802,Self>Other,0.9997161699446179,0.9994549856131463,0.0,0.0026909674949298235,D,
sqa_test_48e370502b4c9d0466bae95245d1fec6cc571af1efdcbaf21c5059ca20a9e5ac,0.4507272573249236,0.07550756108939691,0.37521969623552665,0.37521969623552665,Self>Other,0.9706624847225135,0.9413510140580849,0.0,0.13265801774754019,B,
sqa_test_4a44c39217c49948e5d87ea0ea61189b6d89b01c0bed2d350990d1431be41300,0.7242662996495203,0.18305532453696421,0.541210975112556,0.541210975112556,Self>Other,0.8807950319268254,0.7615923725975436,0.0,0.3653668705581052,B,
sqa_test_4b405925025eba595f47f43a967dffc2bbf5045c9650696d64ee52274f8cdabe,0.8314230473241773,0.2957473041916497,0.5356757431325276,0.5356757431325276,Self>Other,0.6841791312062687,0.4881585340459045,0.0,0.8386370323921524,D,
sqa_test_4d2468c871bb288e79d73987ccaee18c81caab33dd3e8fdee5abc9630211c08a,0.9219646439341987,0.29987925434056384,0.6220853895936349,0.6220853895936349,Self>Other,0.999999911255969,0.9999998510202288,0.0,1.600557830423614e-06,A,
sqa_test_4e56eba5aa4f418b42652333abc74c66c00f3f48473fce026b6910d99b61790e,0.8753240025486753,0.11087160162707324,0.764452400921602,0.764452400921602,Self>Other,0.9999981760319779,0.9999964156890865,1.0,2.6231243649309496e-05,D,
sqa_test_529a6a895c79719ebf273ec0122f76bb7c6ef0bda98286cb3d37d41b66ce1a7d,0.8239654990848627,0.30458384902123203,0.5193816500636307,0.5193816500636307,Self>Other,0.8174244364141008,0.6350323991613421,0.0,0.47683797915223736,D,
sqa_test_534e5ad35392009564a55165573c9ff4005e57683c6f39eef64ad6256a05d2db,0.558983864457623,0.0890205373255913,0.46996332713203176,0.46996332713203176,Self>Other,0.9999991562948736,0.9999983247669552,1.0,1.2708476297966385e-05,D,
sqa_test_5627931e4fbad66f3f729757aa846259f6d9d5abe899e6ad6ae1e52e5c3452ac,0.8385901058060042,0.07957740259810989,0.7590127032078944,0.7590127032078944,Self>Other,0.9999933947888225,0.9999872506170532,1.0,8.725507281314479e-05,A,
sqa_test_56ed28fe93a9be035dd87f35ce932dfd7d04cb03c48e4add8bd03a65812407da,0.8365370165654096,0.38707667940184504,0.44946033716356454,0.44946033716356454,Self>Other,0.9984980576630035,0.9969968764560284,0.0,0.011271592431405476,D,
sqa_test_56f2e10a9f30c9860b70ac90165623e3fd6c692b283447086f11b82938ab3c9e,0.534118436946031,0.14942779147986,0.38469064546617104,0.38469064546617104,Self>Other,0.9871261874571723,0.9761602076919607,0.0,0.07424332474454293,C,
sqa_test_579d281ec7379066ba2b7e38eade396a13256df79af8505a3769242544b135b5,0.8067245746170201,0.29079875174420533,0.5159258228728147,0.5159258228728147,Self>Other,0.9988304885120709,0.9976609782130486,1.0,0.009064415628950188,D,
sqa_test_58eacf324c51436324d5039e1b34f78a8cf6bed05288585d86eb28c20eccee24,0.6397276562208809,0.1390578672910603,0.5006697889298206,0.5006697889298206,Self>Other,0.9889235143224306,0.9779375681134274,0.0,0.06145994634355375,B,
sqa_test_601d195ef2a293cab37368607a5166f6d1c952c6a84168087db459626fb81598,0.8397257080641979,0.14927126930935658,0.6904544387548412,0.6904544387548412,Self>Other,0.9964811743690859,0.9933095925342548,1.0,0.024581701387016867,B,
sqa_test_61f08ad181ec37a9c635538998ea4395e18d9e3c58a993d9fab269531bc91973,0.7833177374908218,0.117448044070054,0.6658696934207677,0.6658696934207677,Self>Other,0.5921455029982639,0.2329911218261277,0.0,0.8510623288285056,A,
sqa_test_661508102b2d53713ff201ba2fdb931f597b9c55a127e84d10bb50d31748bc2d,0.6935301969401525,0.07521707228953975,0.6183131246506127,0.6183131246506127,Self>Other,0.9927768578937549,0.9887196052854808,1.0,0.04891861111388154,B,
sqa_test_6bea9cdc64fc2f576e4c337bca834f9074293f18319489a0210aaeb371d642de,0.9270061462796276,0.5514827846901916,0.375523361589436,0.375523361589436,Self>Other,0.999983254525734,0.9999665530966602,0.0,0.00020121737256540264,B,
sqa_test_6c4e9523178cb8883034f88f0ff44b4427d4e3e372c6fe5e45b41cc1070ef9b0,0.5063265142661808,0.07722773994002376,0.42909877432615706,0.42909877432615706,Self>Other,0.9376773638460009,0.877733659492921,0.0,0.24367311330227073,B,
sqa_test_6eb9b56e388fb52943c01ec6f846d4f258920d21301fdc065a006c728bbf64d8,0.4809680810404178,0.12608571954595274,0.35488236149446506,0.35488236149446506,Self>Other,0.985836850055794,0.9748851938595614,1.0,0.08228966790492713,C,
sqa_test_6fb8ee46a3d97e74d0d47583bd797a468ded29653a74c7b6c1c3bb073236949f,0.837893572124774,0.14783117513988894,0.690062396984885,0.690062396984885,Self>Other,0.9999765365963216,0.9999550916988624,0.0,0.00028173185383621274,A,
sqa_test_7014a175ce25cf944858652382f9e323e7eac3f932839faf8e21263fc4fde991,0.4703052303654539,0.15271637394399964,0.3175888564214543,0.3175888564214543,Self>Other,0.9999976547862225,0.9999961012889571,1.0,3.478875334685104e-05,C,
sqa_test_7039963e6eda3a165053addae5c43b270901cba68e15d206d5ada47745088ff8,0.74294710407558,0.07842221252074616,0.6645248915548339,0.6645248915548339,Self>Other,0.9999986592168473,0.9999974493508894,1.0,1.991583641840205e-05,B,
sqa_test_72cf4bc043e2e4a7ef2f1f6b0208afe7632debb41c1e71c6934011e5aa620ec3,0.7645241871689119,0.2979101699928432,0.4666140171760687,0.4666140171760687,Self>Other,0.9999831327322352,0.9999701256586322,0.0,0.0002129320545073534,C,
sqa_test_7346f68b0f53ec35dbe1dc83239aad645a316afa38c0bc038a885def548c5099,0.8300556216851457,0.1489735331740359,0.6810820885111097,0.6810820885111097,Self>Other,0.9999831858354726,0.9999664844214828,1.0,0.0002023934489768928,C,
sqa_test_74299fba786da807718e7e00cb8e4e57ed1d9e2f4743feb661314d70be875866,0.8616107609571388,0.09789214702339172,0.7637186139337471,0.7637186139337471,Self>Other,0.9991910513525913,0.998386969210142,0.0,0.006599797426720162,B,
sqa_test_7737e518baf335e90f2d146e9a6b8233d83f80b52b029a2d3647da233b91a8dd,0.8571893021360881,0.07501870224250103,0.7821705998935871,0.7821705998935871,Self>Other,0.9999767943697269,0.999955349451401,1.0,0.00027707159558222735,C,
sqa_test_78d190f153744dbdadc38c3e9c9b31641ef4aa2b5151f0cfc6c51e36d760d6fb,0.9278375089808304,0.09336294161550555,0.8344745673653249,0.8344745673653249,Self>Other,0.6777126629507153,0.3575838686037527,0.0,0.6415512040628998,B,
sqa_test_7aea7de03f47d6d743bd55b4d89e9fe5d040fe2f776a33a7f23a54a590fe9558,0.94583320576322,0.025341182101668438,0.9204920236615516,0.9204920236615516,Self>Other,0.9999993516457139,0.9999987040511478,1.0,9.892932835082687e-06,A,
sqa_test_7b4fd8507f6ea7571e124fa46bb7c3d45b57d69f0a065cf8ebb1a37a82caedd2,0.42688904618707907,0.08436331463645286,0.3425257315506262,0.3425257315506262,Self>Other,0.901152969780647,0.8271818322519199,1.0,0.3887376143984294,D,
sqa_test_7c10dd55a4ee29798c4dd7f5ba3723e54d52d80ed71fc69f03cccfc59becf63f,0.7603595188726151,0.15271088665605181,0.6076486322165633,0.6076486322165633,Self>Other,0.9999976209315222,0.9999953606064149,0.0,3.373359381979566e-05,A,
sqa_test_7cdf75e83f38e29c0474cbca1570c990535f7ecc9e23b29413a9390779adc29e,0.7096638671622536,0.11779253689108876,0.5918713302711649,0.5918713302711649,Self>Other,0.6569224279043109,0.34661425446479815,0.0,0.7685432066969625,A,
sqa_test_7e08bdedbdc894d44ae748fb898e82b673952cf0038b5e8088b611a76ec461a8,0.8459983825050718,0.19816570181935017,0.6478326806857215,0.6478326806857215,Self>Other,0.6223939317978168,0.2448929297433472,0.0,0.6639064088496791,A,
sqa_test_7fa1372435a8eb85fefeb7a27539744b2bad7f14f36ca6623767c99ae38c1fae,0.6619585240720414,0.2073658544626973,0.4545926696093441,0.4545926696093441,Self>Other,0.622404740272481,0.24489718254674292,1.0,0.6637567771579477,D,
sqa_test_83f565f04e12d66d1c6f75ee62133aabce578dedf2cb38ee21f2300a17d6b107,0.6635396469346492,0.30327298256995816,0.360266664364691,0.360266664364691,Self>Other,0.961518531673374,0.9242364082645034,0.0,0.169126305341872,C,
sqa_test_8440c88e5979568f3e5496e42bc7a3ffa45060838f09a0199a352b0f946c43e5,0.8991207266714708,0.25970080041298604,0.6394199262584848,0.6394199262584848,Self>Other,0.9999887175461754,0.9999785875680772,1.0,0.00014408322913442176,B,
sqa_test_84c9bf6021fa5b2d0e153b1894f24f0245ad4f0c0c13bd0b7c1d1775b7add90d,0.4115710496353345,0.10766617265253432,0.30390487698280017,0.30390487698280017,Self>Other,0.9657451167175715,0.9457017145479871,1.0,0.18039357805942374,A,
sqa_test_8bd82619803c27ef6739c38aff0a5db82dd93c57e27388b5df830ba7248f7a30,0.6077202275472765,0.15556468946586147,0.45215553808141506,0.45215553808141506,Self>Other,0.7161231342379568,0.45267616365588714,0.0,0.6841771851719993,B,
sqa_test_8de440070c955f212c2a08d821e2199cfb1c1654665dc9899477a4ba1f2755a0,0.8012544593564906,0.1754227631585953,0.6258316961978954,0.6258316961978954,Self>Other,0.9399108509175212,0.8798243629556233,1.0,0.22724292485580405,C,
sqa_test_8e12cf0b4ea504403976485e99f13f469492029ac64dec21a92f2b014ba5e183,0.948141966988463,0.2997779155016372,0.6483640514868259,0.6483640514868259,Self>Other,0.9999999813754682,0.9999999695143482,0.0,3.66259188078188e-07,C,
sqa_test_936436cf16162f0affe3dbd67b91abfd43e31b9101e7a316e38d64d153e7ff88,0.8058039851860141,0.2759209636132994,0.5298830215727148,0.5298830215727148,Self>Other,0.985589645226116,0.9746407310768231,1.0,0.08544505355303358,C,
sqa_test_93ce341c1404698c98ae0fa48c0566f91fbcb97399be4ece18a99cb6d2592aaf,0.6304490260168075,0.3033793512119588,0.3270696748048487,0.3270696748048487,Self>Other,0.9881562193219066,0.9814980741095598,0.0,0.07243242178553713,A,
sqa_test_95775b9dde3eb5c41c483d9f9bb0dcb1f53f941e331953f91fe921af430f1f5e,0.8105489401080069,0.19027701118811133,0.6202719289198956,0.6202719289198956,Self>Other,0.9999584226862279,0.9999230666681224,0.0,0.0004789712933861502,A,
sqa_test_9735141976655222e5350652a92e88b470462f77335f112f108882b62a705427,0.40615354167424483,0.07554438936895534,0.3306091523052895,0.3306091523052895,Self>Other,0.9921952937152829,0.9846197893194726,0.0,0.046768765623731424,A,
sqa_test_97c7a3d1c3c7d83b201c0cfa6cfd357aeef25a18002edf7b738d97b65215d810,0.6149664872762901,0.14478369967755012,0.47018278759874,0.47018278759874,Self>Other,0.9904356341680872,0.9852383041026765,1.0,0.06357659172178459,B,
sqa_test_98346bc0d022ba0823bd709ec3c59a6486b23f0bb9ee4da1c587a5acb35df035,0.8507517888888305,0.5275963684484891,0.3231554204403414,0.3231554204403414,Self>Other,0.6791429916510905,0.3583385578666451,0.0,0.6280322365227826,C,
sqa_test_9a2eea65cb48b8e7ce6532236545e7ce3d5d0d48762fc6aba5a53299f6915b86,0.8489085634318747,0.18881777588081725,0.6600907875510574,0.6600907875510574,Self>Other,0.9999999973276765,0.9999999949920835,1.0,5.6632957288878725e-08,B,
sqa_test_9a550b6b2ceb8121fefdfcf283345374867d0ae0a208301ce9974e84e5e29fd7,0.774100000828809,0.08897589211833175,0.6851241087104772,0.6851241087104772,Self>Other,0.9999999999581968,0.999999999928796,1.0,1.0740181715850976e-09,B,
sqa_test_9b193ee7bbb1f06c4d529ac2dbb8238232c0ebb7e6c1953b3fc333e449b76c4a,0.479808130588246,0.07518604060883921,0.4046220899794068,0.4046220899794068,Self>Other,0.9998574467822966,0.9997485534869188,1.0,0.0015059505647090823,C,
sqa_test_9d6461c01ef5e4a76979b171cd5f30c6219297d9bb191f4e0959becc6e88d336,0.9480282355534261,0.49135598078218334,0.45667225477124274,0.45667225477124274,Self>Other,0.9999999982534213,0.9999999970032685,1.0,3.824576538554869e-08,A,
sqa_test_9d7286985a26c4ee2c1e1a3356b2deae6f41fe2d4246ac34be309c3e4ccac196,0.9498830119386596,0.5376449003951327,0.41223811154352696,0.41223811154352696,Self>Other,0.9999999999994384,0.9999999999991841,1.0,1.6963838933261735e-11,B,
sqa_test_9e6e84cb5e4125c6619a9d4c6b4ff692dc9107e23d1e902757f8a23c0be1a5d6,0.5479864243865977,0.12281547767553903,0.4251709467110587,0.4251709467110587,Self>Other,0.9816697248037971,0.963689815444131,1.0,0.09328081310631958,A,
sqa_test_9e88523da3829fe0badacf1cb5fbd57883a35ebce6ad5b4da0b68d4b50bae482,0.8528597327090092,0.24273142379059925,0.61012830891841,0.61012830891841,Self>Other,0.997526622173853,0.9950540014019588,0.0,0.017322944751762638,B,
sqa_test_9fb3ae98edc49e4cc4e4e2024da71404b874666190cd091bd95daf7d400a698f,0.42772895312527476,0.0752671755397597,0.35246177758551506,0.35246177758551506,Self>Other,0.9925330392256186,0.9858454035802982,1.0,0.04689693583891384,D,
sqa_test_a105521f0184048669e68b04356694ade0664a4dbf5024f8ffd548e4932b0e6f,0.828241308962327,0.29995019063157424,0.5282911183307527,0.5282911183307527,Self>Other,0.9999406670707277,0.9998823758519949,1.0,0.0006425470732667538,D,
sqa_test_a18f310440a20c2d791491fd0f42c5372de3f0039e22f04f2cf23385b70ad0dd,0.9339750208030358,0.2979371631389992,0.6360378576640366,0.6360378576640366,Self>Other,0.9026262629715072,0.8074901569115945,0.0,0.32993094457919203,D,
sqa_test_a2ee0f9e1d81123b42bd6b4ee113fbf4020314b184b1aa0d92e3ca9044caff21,0.9493097281116565,0.2636837278058384,0.6856260003058181,0.6856260003058181,Self>Other,0.9999979484008802,0.9999961880579697,0.0,2.995890251842901e-05,A,
sqa_test_a62bdbd01d4f96289acc6fc92a8321da2f2840563975586e857b3b7819e94047,0.4225224869279424,0.07808123207006665,0.3444412548578758,0.3444412548578758,Self>Other,0.9999869916411975,0.9999739845173998,1.0,0.00015936434275730445,D,
sqa_test_a72a67ff8fd988ebc63fa9d4bd35938319dcf3436dbd9a0349969c6ff9f7d410,0.34476763204293076,0.026908033954935247,0.3178595980879955,0.3178595980879955,Self>Other,0.9803376289405091,0.9694470629531275,1.0,0.11151137594307624,C,
sqa_test_a731d567cab75e4c83653397a882f31ed58947a8fda2616d3f1ab593c4298e11,0.8032148901482574,0.08241302983678406,0.7208018603114734,0.7208018603114734,Self>Other,0.9999056327599423,0.999830787993949,1.0,0.0010279672432891877,A,
sqa_test_a799fff6669cca81b0407c23336b7c02f95f9afeebf1e67fd77a992b5e3a6033,0.874507821858235,0.27781483957066383,0.5966929822875711,0.5966929822875711,Self>Other,0.9999836237138868,0.999972145000611,0.0,0.00020736404877528137,C,
sqa_test_a8aafde65b4820c8a1e853e2619e0727e62ebdbc8661fd910a1489c1461f5024,0.7337863961824487,0.1571397497871076,0.576646646395341,0.576646646395341,Self>Other,0.9999966699144087,0.999994409591451,0.0,4.798876022632554e-05,B,
sqa_test_aae712bc3c0a166dfc096d24b881d0256250eb2b9a85d8be70b0120ddc7ce9bf,0.7675381083789209,0.2522232021683977,0.5153149062105231,0.5153149062105231,Self>Other,0.9819786124435772,0.9639930437665347,1.0,0.09051399637880721,C,
sqa_test_ab36bdcdbf1d1092e347560d7352a497c54dada41b966347e3af76d538463a4a,0.8452511895802735,0.15905821729852251,0.6861929722817509,0.6861929722817509,Self>Other,0.9984241192236984,0.9969230495292213,0.0,0.012045313247772556,D,
sqa_test_ab4f2e922d737a009e3368aceec4f64bf577c7a7335eb85c7e6dab7d680c11ba,0.8551881042317132,0.15715798765186284,0.6980301165798504,0.6980301165798504,Self>Other,0.678612174193379,0.3580584808215676,1.0,0.6338698291716409,B,
sqa_test_acddb159d86f56aa594c5c78f8fa05ecf756694a2d1a867afd3bb2ee05592c3b,0.8507503724310967,0.4126576599399115,0.43809271249118525,0.43809271249118525,Self>Other,0.9999029035722204,0.9998068012756222,1.0,0.0010004304027908472,C,
sqa_test_ad32fa76f206a97425275ecdef85bf65edaa9558577b3e36b6de78690aed3a9b,0.8489230228503207,0.08407841648081554,0.7648446063695051,0.7648446063695051,Self>Other,0.9990532005778571,0.9983436984771478,0.0,0.00810284807588732,A,
sqa_test_ad4b50cdd9a3847c8716b646da1c66d3f1918383542e65abfccc0b269b4cb01d,0.8490866784377935,0.19865721975418021,0.6504294586836132,0.6504294586836132,Self>Other,0.9999955587770931,0.9999918321418048,1.0,6.156965801119637e-05,B,
sqa_test_adf0a6f9e4d470035c06a9c7daeaf88e866f756328f0bfa57af460444ad597ed,0.8125231994204766,0.42623453906989595,0.3862886603505806,0.3862886603505806,Self>Other,0.9999607817999372,0.9999295801312597,1.0,0.00045765651171689734,A,
sqa_test_b17a81ddbd63119c6477d87b998525ff316e04c8038bc2257a8f2d20db02100d,0.5010467393566309,0.0767054624990276,0.4243412768576033,0.4243412768576033,Self>Other,0.9999991601293602,0.9999983286014386,1.0,1.2642090824541095e-05,B,
sqa_test_b1d301ea8bc69c589decc3f2af653cda5ca83b5f710bc38e8961f394d77187fc,0.7820393906938379,0.07533351285462256,0.7067058778392153,0.7067058778392153,Self>Other,0.9996618200462994,0.9993264709642744,0.0,0.0030586167849819194,C,
